"DisplayName","CreatedDateTime","AccountEnabled","AppRoleAssignmentRequired","TagList","ReplyUrls","ServicePrincipalType","Id"
"Azure MFA StrongAuthenticationService","2025-07-03T19:05:57Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","bcf40703-6d7d-428e-9e5d-de41dc403927"
"Azure Credential Configuration Endpoint Service","2025-07-03T19:04:33Z","True","False","","https://mface.windowsazure.com/","Application","1dabf010-8219-468f-8d00-a969e5e23cda"
"Viva Skills","2025-06-16T23:20:13Z","True","False","","","Application","5e51e228-5cc0-455e-970a-e1faa48f629e"
"MS-PIM","2025-06-13T14:42:56Z","True","False","","","Application","46cc6bb4-9e9c-42f3-8b0e-f6c6ae43514e"
"TenantSearchProcessors","2025-06-03T02:26:29Z","True","False","disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource,GitCreatedApp","","Application","ae646fad-4f0a-486a-bc16-46a10d3520f0"
"IAMTenantCrawler","2025-05-31T10:17:25Z","True","False","","","Application","00935f31-8fa2-4535-8438-419cbeabcfa8"
"Office 365 Reports","2025-05-29T22:23:45Z","True","False","disableLegacyUserImpersonationResource","https://reportsncu.office.com/,https://reportssea.office.com/,https://reportsweu.office.com/,https://reports.office.com/,https://reports.office.com/odata/,https://reportsgcc.office.com/","Application","fa269734-7dfc-403e-839d-2eb2b419b1d2"
"Microsoft Modern Contact Master","2025-05-29T06:24:23Z","True","False","disableLegacyUserImpersonationResource","","Application","71a9ce5a-f176-4d16-9e49-984d87dfc106"
"policy enforcer","2025-05-28T20:26:06Z","True","False","","","Application","cbe5aa0c-1262-4004-a8ee-32fa5e43d5e3"
"Microsoft Azure AD Identity Protection","2025-05-27T05:55:40Z","True","False","","","Application","2c263364-158f-494f-bf0a-aa5a264287dd"
"Azure AD Identity Protection","2025-05-27T05:55:38Z","True","False","disableLegacyUserImpersonationClient","","Application","4ebf45a5-b4f7-47de-abe9-d2415d4b0aba"
"o365.servicecommunications.microsoft.com","2025-05-25T07:10:23Z","True","False","disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","","Application","d043d42c-c364-49d2-aa82-cdf569a5e171"
"Microsoft Defender for Cloud Apps - Customer Experience","2025-05-24T16:27:51Z","True","False","disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource,GitCreatedApp","","Application","815edd42-ac6a-454a-a248-514111169309"
"CAP Neptune Prod CM Prod ","2025-05-23T02:00:24Z","True","False","","","Application","8aaec9e4-8756-42d8-961e-3236372a71e3"
"Common Data Service License Management","2025-05-22T17:24:15Z","True","False","","","Application","d98ba191-2544-43a6-aba8-dc5295f0d334"
"Teams Policy Notification Processor Service","2025-05-22T13:55:08Z","True","False","","","Application","a60cb46e-825a-43ed-af43-90b23ff03a8f"
"Permission Service O365","2025-05-22T13:54:15Z","True","False","","","Application","9ab46f9d-704a-4a09-a5bd-84d94d944ead"
"IpLicensingService","2025-05-22T12:59:13Z","True","False","","","Application","cd658d7b-e9ce-466c-9b60-52806c2e588d"
"ComplianceWorkbenchApp","2025-05-22T12:59:12Z","True","False","","","Application","756fbd4a-cd5e-4a50-9a5b-2d0bc412e803"
"Office365DirectorySynchronizationService","2025-05-22T08:48:11Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","31e89e0d-3c75-4f24-bbec-27939b5e58b2"
"People Profile Event Proxy","2025-05-22T08:44:53Z","True","False","disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","","Application","666e6a73-261f-4c73-b26f-61d69c7a362a"
"Microsoft Office Licensing Service Agents","2025-05-22T08:43:34Z","True","False","","","Application","4eb574c5-88f2-46e0-b86a-2d86f2bd79ce"
"Microsoft Graph Connectors Core","2025-05-22T08:15:53Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","251d12ee-3870-43cd-9f10-c36e8bf808fb"
"M365DevPortals-SamplePacks-SharePoint-Prod","2025-05-22T06:57:46Z","True","False","","https://developer.microsoft-int.com/microsoft-365/profile,https://developer.microsoft.com/microsoft-365/profile","Application","bef341d6-6f8e-40ef-a4a7-3bad520ad01c"
"Microsoft-Developer Program-Sample Data Packs","2025-05-22T06:57:41Z","True","False","","https://developer.microsoft.com/microsoft-365/profile/,https://developer.microsoft.com/en-us/microsoft-365/profile/,https://developer.microsoft.com/en-us/office/profile,https://developer.microsoft-int.com/en-us/office/profile,https://developer.microsoft.com/office/profile,https://developer.microsoft-int.com/office/profile,https://developer.microsoft-int.com/microsoft-365/profile,https://developer.microsoft.com/microsoft-365/profile,https://developer.microsoft-int.com/en-us/microsoft-365/profile,https://developer.microsoft.com/en-us/microsoft-365/profile","Application","8ac8aecb-f105-40fa-89bd-d61c3e5b01e1"
"Microsoft Substrate Management","2025-05-22T05:53:39Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","ac4aca83-9a1c-4cd3-a802-66f6947d6eec"
"CompliancePolicy","2025-05-22T05:43:48Z","True","False","","","Application","a0c96c3e-d317-4d78-98f8-92917ddd9ad0"
"Microsoft Rights Management Services Default","2025-05-22T05:28:07Z","True","False","disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource,GitCreatedApp","","Application","b5d6fdbb-5154-4dcc-8909-725a6687cb2d"
"Data Classification Service","2025-05-22T05:16:20Z","True","False","","https://dataclassification.office365.us,https://dataclassification.office.com","Application","c80eaed5-6497-4663-820d-f1f4d11a1191"
"Substrate Instant Revocation Pipeline","2025-05-22T05:16:13Z","True","False","","","Application","cb084878-48f5-4067-a4f2-903a034725c1"
"Group Configuration Processor","2025-05-22T05:03:37Z","True","False","disableLegacyUserImpersonationResource","","Application","cf74c28f-b71b-4588-b74d-9476484c25fa"
"SharePoint Framework Azure AD Helper","2025-05-22T04:59:32Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://uas.admin-npe.microsoft.com/_forms/spfxsinglesignon.aspx,https://uas.admin.cloud.dev.microsoft/_forms/spfxsinglesignon.aspx,https://sdf.admin.cloud.microsoft/_forms/spfxsinglesignon.aspx,https://admin.cloud.dev.microsoft/_forms/spfxsinglesignon.aspx,https://admin.cloud.microsoft/_forms/spfxsinglesignon.aspx,https://854jpt-admin.sharepoint.com/_forms/spfxsinglesignon.aspx","Application","37cd9261-ec0c-4eb5-8fc6-3ff76c3af546"
"SharePoint Online Web Client Extensibility","2025-05-22T04:59:31Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://uas.admin-npe.microsoft.com/_forms/spfxsinglesignon.aspx,https://uas.admin.cloud.dev.microsoft/_forms/spfxsinglesignon.aspx,https://sdf.admin.cloud.microsoft/_forms/spfxsinglesignon.aspx,https://admin.cloud.dev.microsoft/_forms/spfxsinglesignon.aspx,https://admin.cloud.microsoft/_forms/spfxsinglesignon.aspx,brk-d326c1ce-6cc6-4de2-bebc-4591e5e13ef0://854jpt-my.sharepoint.com,brk-f05ff7c9-f75a-4acd-a3b5-f4b6a870245d://854jpt-my.sharepoint.com,brk-multihub://854jpt-my.sharepoint.com,https://onedrive.cloud.microsoft/_forms/spfxsinglesignon.aspx,brk-d326c1ce-6cc6-4de2-bebc-4591e5e13ef0://854jpt.sharepoint.com,brk-f05ff7c9-f75a-4acd-a3b5-f4b6a870245d://854jpt.sharepoint.com,brk-multihub://854jpt.sharepoint.com,https://854jpt.sharepoint.com/_forms/spfxsinglesignon.aspx,https://854jpt-admin.sharepoint.com/_forms/spfxsinglesignon.aspx,https://854jpt-my.sharepoint.com/_forms/spfxsinglesignon.aspx","Application","514c09dd-e163-4e01-bac5-addc24d9c321"
"Device Registration Service","2025-05-22T04:58:36Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://login.windows.net/WebApp/CloudDomainJoin/4,https://login.windows.net/WebApp/CloudDomainJoin/3,https://login.microsoftonline.com/WebApp/CloudDomainJoin/4,https://login.microsoftonline.com/WebApp/CloudDomainJoin/3,https://enterpriseregistration.windows.net/enrollmentserver/otaprofile/,https://enterpriseregistration.microsoftonline.us/enrollmentserver/otaprofile/","Application","657a0a15-7b0f-4cf3-8439-ae790a36ee83"
"PowerApps Service","2025-05-22T04:58:09Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationClient","https://api.powerapps.com,https://service.powerapps.com","Application","9334edf0-70ab-48be-a6de-88cda84ca77b"
"Microsoft Teams User Profile Search Service","2025-05-22T04:58:08Z","True","False","","","Application","1d5ea301-051f-42b8-8c7e-97b31059a87d"
"Microsoft Teams AuditService","2025-05-22T04:58:08Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","869993ff-28e3-44a6-8283-09538d5cea3e"
"Microsoft Teams Graph Service","2025-05-22T04:58:07Z","True","False","","","Application","8b77ae31-4bd4-4b59-9615-145239e51791"
"Request Approvals Read Platform","2025-05-22T04:58:04Z","True","False","","","Application","fd6ac20f-1902-476f-b5e0-a7ca434ae55a"
"Windows 365","2025-05-22T04:58:03Z","True","False","","","Application","95afd786-eaa1-4f69-bb57-f3e86a44029b"
"Azure AD Identity Governance - Entitlement Management","2025-05-22T04:58:03Z","True","False","","https://myaccess.microsoft.com/,https://myaccess.canary.microsoft.com","Application","82f7afc9-fbef-404d-9878-07eaa569a924"
"Azure AD Notification","2025-05-22T04:58:03Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","http://localhost,https://ww.notify.iga.azure.net","Application","4333b4a8-cb68-467e-8774-4b0392165f4a"
"Microsoft Flow Service","2025-05-22T04:58:03Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://flow.microsoft.com","Application","37823d38-7c0c-4072-a569-2fca285d9670"
"Microsoft Flow CDS Integration Service","2025-05-22T04:58:03Z","True","False","","https://tip2.flow.microsoft.com,https://tip1.flow.microsoft.com,https://flow.microsoft.com","Application","e03a5209-c837-414c-9617-c4321592df04"
"Microsoft Teams AadSync","2025-05-22T04:58:02Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","b36ae77c-7e6b-4c33-aabb-90758c82509f"
"Virtual Visits App","2025-05-22T04:58:02Z","True","False","","https://healthcaredev.teams.microsoft.com/login-end,https://healthcaredev.teams.microsoft.com:11443/login-end,https://healthcare.teams.microsoft.com/scheduler-web/login-end,brk-multihub://healthcare.teams.microsoft.com","Application","acdeee97-ecad-4b87-b83d-15ac02fe13f2"
"Messaging Bot API Application","2025-05-22T04:58:02Z","True","False","","","Application","86b6faa6-cfd5-4bed-868d-4efd18cb44d5"
"Microsoft Teams ATP Service","2025-05-22T04:58:02Z","True","False","","","Application","e9d60b87-26af-4ddd-b865-329312062e57"
"Teams CMD Services and Data","2025-05-22T04:58:02Z","True","False","disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","","Application","04c24e18-282f-492e-9544-60ed750c5e86"
"Skype Core Calling Service","2025-05-22T04:58:02Z","True","False","","https://api.cc.skype.com/","Application","ec205302-e2f2-4400-a7a9-0f1076acfe42"
"Azure Multi-Factor Auth Client","2025-05-22T04:58:02Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","994194c6-f662-4c1b-a971-a9db863352a6"
"Microsoft Information Protection API","2025-05-22T04:58:02Z","True","False","","","Application","e5f9e967-d73c-4893-86d4-2fc96f631a3d"
"Conferencing Virtual Assistant","2025-05-22T04:58:01Z","True","False","","","Application","a5c305f3-e7d3-472b-baf5-51a723570d05"
"MS Teams Griffin Assistant","2025-05-22T04:58:01Z","True","False","disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","","Application","7c495272-94ad-46e3-8db7-3c53fb7b0431"
"Microsoft Teams - Teams And Channels Service","2025-05-22T04:58:01Z","True","False","","","Application","b07c1d28-e6d3-4eff-8414-862fed62b315"
"Conference Auto Attendant","2025-05-22T04:58:01Z","True","False","","","Application","b2a3a2ec-bd76-4942-a6a5-0a69c888c371"
"Microsoft Teams UIS","2025-05-22T04:58:01Z","True","False","disableLegacyUserImpersonationResource","","Application","ec0a88b8-9aeb-4559-af42-ea10e511dcf5"
"Skype Presence Service","2025-05-22T04:58:00Z","True","False","","","Application","6c81704f-1060-40dd-bee7-36d29686cdd0"
"WindowsUpdate-Service","2025-05-22T04:58:00Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","7038a866-4cc2-49aa-b6f3-da2f83852ebc"
"Microsoft Teams AuthSvc","2025-05-22T04:58:00Z","True","False","","","Application","ce120ed4-5557-4c53-a51d-5ceae23a4041"
"Skype Teams Calling API Service","2025-05-22T04:58:00Z","True","False","","","Application","6f72bccf-93c1-4202-a481-63fd254a2d73"
"Microsoft Windows AutoPilot Service API","2025-05-22T04:58:00Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationClient","https://public.wapd.microsoft.com/wapd","Application","7bdd5d28-4a4a-4d61-ad3c-a76f92bbf260"
"Microsoft Teams Chat Aggregator","2025-05-22T04:58:00Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://chatsvcagg.gcc.teams.microsoft.com,https://chatsvcagg.teams.microsoft.com,https://chatsvcagg.dod.teams.microsoft.us,https://chatsvcagg.gov.teams.microsoft.us,https://csa.teams.microsoftonline.cn","Application","d3e64ce7-47e7-48fa-b02d-a1b60adc36b1"
"Configuration Manager Microservice","2025-05-22T04:58:00Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","","Application","a3fb1576-83dc-44da-8174-a2b8f7ec2f79"
"Microsoft Intune SCCM Connector","2025-05-22T04:57:59Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","","Application","3fe485d4-70c2-42a3-9a78-dcf79245c3b6"
"Microsoft Device Management EMM API","2025-05-22T04:57:59Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","","Application","9945bf36-116e-4322-83b0-06f193a81894"
"Microsoft Device Management Checkin","2025-05-22T04:57:59Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","","Application","56b32a00-4eca-4b6b-95bc-72d5bf356534"
"Microsoft Intune Service Discovery","2025-05-22T04:57:58Z","True","False","disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","","Application","360c5f40-373d-406e-8c7c-172faaab13a3"
"Microsoft Approval Management","2025-05-22T04:57:58Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://account.activedirectory.windowsazure.com","Application","173ef07e-94c1-4ab0-b187-f1f4d6f79dd6"
"Microsoft Mobile Application Management","2025-05-22T04:57:58Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","","Application","2e074180-4b18-4ad0-a473-b8b33f21d26d"
"Microsoft Intune Advanced Threat Protection Integration","2025-05-22T04:57:58Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","","Application","e6a03813-609e-48c2-92b7-2f07399712fc"
"DeploymentScheduler","2025-05-22T04:57:58Z","True","False","","","Application","4ef0017e-6f9f-44bf-9592-12f5d337a5c0"
"Intune CMDeviceService","2025-05-22T04:57:58Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","cd08b83b-3cce-4204-9464-29e54798079e"
"Microsoft Intune API","2025-05-22T04:57:57Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","","Application","4a4b4a39-8bd8-4d2c-8b4c-a3d8783e09dc"
"Microsoft Teams Services","2025-05-22T04:57:57Z","True","False","disableLegacyUserImpersonationResource","https://teams.microsoft.com","Application","e82e1314-551b-4363-b65d-6b069d2f9cfa"
"Teams NRT DLP Service","2025-05-22T04:57:57Z","True","False","","","Application","66471e17-420a-46ba-93a0-6367bcfae8f1"
"Meeting Migration Service","2025-05-22T04:57:57Z","True","False","disableLegacyUserImpersonationResource","","Application","ba53b47d-fcfb-4db7-8872-a11b7995d7ba"
"Teams NRT DLP Ingestion Service","2025-05-22T04:57:57Z","True","False","","","Application","49621b3b-9fb5-4a82-a3da-ae27694decdc"
"Skype and Teams Tenant Admin API","2025-05-22T04:57:57Z","True","False","","","Application","d25c1149-8c0f-49c3-a523-920183e0bd42"
"IC3 Long Running Operations Service","2025-05-22T04:57:56Z","True","False","","","Application","bb2ebb48-9aba-45cd-a480-758b944bd923"
"Office 365 Enterprise Insights","2025-05-22T04:57:56Z","True","False","","https://eus2-001.insights.office.net/health/signin-oidc,https://eus2-000.insights.office.net/health/signin-oidc,https://cus-001.insights.office.net/health/signin-oidc,https://cus-000.insights.office.net/health/signin-oidc,https://insights.office.net/health/signin-oidc,https://eus2-001.insights.office.net/inventory/signin-oidc,https://eus2-001.insights.office.net/,https://eus2-000.insights.office.net/inventory/signin-oidc,https://eus2-000.insights.office.net/,https://cus-001.insights.office.net/inventory/signin-oidc,https://cus-001.insights.office.net/,https://cus-000.insights.office.net/inventory/signin-oidc,https://cus-000.insights.office.net/,https://insights.office.net/inventory/signin-oidc,https://insights.office.net/,https://config.office.com/,https://health.insights.office.net/,https://health.insights.office.net/health/signin-oidc,https://accessibilityreport.office.net/accessibility-insights/app/auth-end.html?clientId=f9d02341-e7aa-456d-926d-4a0ca599fbee","Application","8fba09df-9ef6-4b80-bcc7-7c18db2783b1"
"MicrosoftEndpointDLP","2025-05-22T04:57:56Z","True","False","","https://api.securitycenter.windows.com/","Application","5a458538-2824-4d67-b5a7-28fb642f6d83"
"Microsoft O365 Scuba","2025-05-22T04:57:56Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","f5f88da9-393f-4349-abcc-62eaf77c6d9f"
"Microsoft To-Do","2025-05-22T04:57:56Z","True","False","","","Application","94cd059d-a487-4018-aa02-162587ce6c58"
"Customer Service Trial PVA","2025-05-22T04:57:55Z","True","False","","","Application","1806ffcd-2df2-420a-894e-596cdddc17fa"
"Dynamics Data Integration","2025-05-22T04:57:55Z","True","False","","https://tip.dataintegrator.trafficmanager.net/dualWrite,https://dataintegrator.trafficmanager.net/dualWrite,https://dataintegrator.trafficmanager.net/oauth,https://dataintegratorgccui.usgovtrafficmanager.net/dualWrite","Application","7e20357a-7d59-4191-b421-98266e2e3e02"
"Customer Experience Platform PROD","2025-05-22T04:57:55Z","True","False","","","Application","f49cffb7-f8e7-4ea7-8984-4630e863535b"
"SalesInsightsWebApp","2025-05-22T04:57:55Z","True","False","","https://tip.sales.ai.dynamics.com/callback/,https://ejpn.sales.ai.dynamics.com/callback/,https://cind.sales.ai.dynamics.com/callback/,https://seapj.sales.ai.dynamics.com/callback/,https://eoce.sales.ai.dynamics.com/callback/,https://gbr.sales.ai.dynamics.com/callback/,https://cfra.sales.ai.dynamics.com/callback/,https://nam.sales.ai.dynamics.com/callback/,https://nam2.sales.ai.dynamics.com/callback/,https://sales.ai.dynamics.com,https://tip.sales.ai.dynamics.com,https://sales.ai.dynamics.com/authentication,https://tip.sales.ai.dynamics.com/authentication,https://tip1.sales.ai.dynamics.com/callback/,https://swiss.sales.ai.dynamics.com/callback/,https://ui-nam.sales.ai.dynamics.com,https://ui-nam2.sales.ai.dynamics.com,https://ui-eoce.sales.ai.dynamics.com,https://ui-ejpn.sales.ai.dynamics.com,https://ui-cind.sales.ai.dynamics.com,https://ui-gbr.sales.ai.dynamics.com,https://ui-cfra.sales.ai.dynamics.com,https://ui-weur.sales.ai.dynamics.com,https://ui-swiss.sales.ai.dynamics.com,https://ui-ccan.sales.ai.dynamics.com,https://ui-seapj.sales.ai.dynamics.com,https://ui-nam.sales.ai.dynamics.com/authentication,https://ui-nam2.sales.ai.dynamics.com/authentication,https://ui-eoce.sales.ai.dynamics.com/authentication,https://ui-ejpn.sales.ai.dynamics.com/authentication,https://ui-cind.sales.ai.dynamics.com/authentication,https://ui-gbr.sales.ai.dynamics.com/authentication,https://ui-cfra.sales.ai.dynamics.com/authentication,https://ui-weur.sales.ai.dynamics.com/authentication,https://ui-swiss.sales.ai.dynamics.com/authentication,https://ui-ccan.sales.ai.dynamics.com/authentication,https://ui-seapj.sales.ai.dynamics.com/authentication,https://ui-ssam.sales.ai.dynamics.com,https://ui-ssam.sales.ai.dynamics.com/authentication,https://ui-nzaf.sales.ai.dynamics.com,https://ui-nzaf.sales.ai.dynamics.com/authentication,https://ui-nuae.sales.ai.dynamics.com,https://ui-nuae.sales.ai.dynamics.com/authentication,https://login.microsoftonline.com/common/oauth2/nativeclient,https://ui-tip1.sales.ai.dynamics.com/authentication,https://ui-tip1.sales.ai.dynamics.com,https://tip1.sales.ai.dynamics.com,https://csc-dev-usa.sales.ai.dynamics.com,https://csc-dev-usa.sales.ai.dynamics.com/callback/,https://csc-dev-usa.sales.ai.dynamics.com/callback,https://ui-csc-dev-usa.sales.ai.dynamics.com,https://ui-csc-dev-usa.sales.ai.dynamics.com/authentication,https://ger.sales.ai.dynamics.com,https://ger.sales.ai.dynamics.com/callback/,https://ui-ger.sales.ai.dynamics.com/authentication,https://ui-ger.sales.ai.dynamics.com","Application","ef76836a-d955-455b-95ea-650f02fb05ab"
"Customer Service Trial PVA - readonly","2025-05-22T04:57:55Z","True","False","","","Application","8b202568-d3fa-4df2-824b-87f1b4595149"
"PowerApps-Advisor","2025-05-22T04:57:55Z","True","False","disableLegacyUserImpersonationResource","","Application","7421d2bb-fadc-4faa-aa7d-c45bca45a157"
"Dynamics Lifecycle services","2025-05-22T04:57:54Z","True","False","disableRequestingTenantedPassthroughTokens,disableAcceptingTenantedPassthroughTokens","https://bpm.lcs.dynamics.com,https://cat.lcs.dynamics.com,https://diag.lcs.dynamics.com,https://fix.lcs.dynamics.com,https://sizing.lcs.dynamics.com,https://update.lcs.dynamics.com,https://support.lcs.dynamics.com,https://p2.lcs.int.dynamics.com,https://p2.lcs.dynamics.com,https://support.p2.lcs.dynamics.com,https://update.p2.lcs.dynamics.com,https://sizing.p2.lcs.dynamics.com,https://fix.p2.lcs.dynamics.com,https://diag.p2.lcs.dynamics.com,https://cat.p2.lcs.dynamics.com,https://bpm.p2.lcs.dynamics.com,https://support.p2.lcs.int.dynamics.com,https://update.p2.lcs.int.dynamics.com,https://sizing.p2.lcs.int.dynamics.com,https://fix.p2.lcs.int.dynamics.com,https://diag.p2.lcs.int.dynamics.com,https://cat.p2.lcs.int.dynamics.com,https://bpm.p2.lcs.int.dynamics.com,https://support.lcs.int.dynamics.com,https://update.lcs.int.dynamics.com,https://sizing.lcs.int.dynamics.com,https://fix.lcs.int.dynamics.com,https://diag.lcs.int.dynamics.com,https://cat.lcs.int.dynamics.com,https://bpm.lcs.int.dynamics.com,https://diag.sa.lcs.dynamics.com,https://bpm.sa.lcs.dynamics.com,https://support.sa.lcs.dynamics.com,https://update.sa.lcs.dynamics.com,https://sizing.sa.lcs.dynamics.com,https://sa.lcs.dynamics.com,https://diag.uae.lcs.dynamics.com,https://bpm.uae.lcs.dynamics.com,https://support.uae.lcs.dynamics.com,https://update.uae.lcs.dynamics.com,https://sizing.uae.lcs.dynamics.com,https://uae.lcs.dynamics.com,https://fix.fr.lcs.dynamics.com,https://diag.fr.lcs.dynamics.com,https://bpm.fr.lcs.dynamics.com,https://support.fr.lcs.dynamics.com,https://update.fr.lcs.dynamics.com,https://sizing.fr.lcs.dynamics.com,https://fr.lcs.dynamics.com,https://lcs.dynamics.com,https://lcs.int.dynamics.com,https://eu.lcs.dynamics.com,https://fix.eu.lcs.dynamics.com,https://sizing.eu.lcs.dynamics.com,https://diag.eu.lcs.dynamics.com,https://update.eu.lcs.dynamics.com,https://support.eu.lcs.dynamics.com,https://bpm.eu.lcs.dynamics.com,https://gov.lcs.microsoftdynamics.us,https://bpm.gov.lcs.microsoftdynamics.us,https://diag.gov.lcs.microsoftdynamics.us,https://fix.gov.lcs.microsoftdynamics.us,https://sizing.gov.lcs.microsoftdynamics.us,https://update.gov.lcs.microsoftdynamics.us,https://support.gov.lcs.microsoftdynamics.us,https://ch.lcs.dynamics.com,https://sizing.ch.lcs.dynamics.com,https://update.ch.lcs.dynamics.com,https://support.ch.lcs.dynamics.com,https://bpm.ch.lcs.dynamics.com,https://fix.ch.lcs.dynamics.com,https://no.lcs.dynamics.com,https://sizing.no.lcs.dynamics.com,https://update.no.lcs.dynamics.com,https://support.no.lcs.dynamics.com,https://bpm.no.lcs.dynamics.com,https://fix.no.lcs.dynamics.com,https://diag.no.lcs.dynamics.com","Application","8de0e5b7-1226-4929-b621-18a94ec466e9"
"MIP Exchange Solutions - Teams","2025-05-22T04:57:53Z","True","False","","","Application","6904dac7-9a62-4355-aae5-4e998059853b"
"MIP Exchange Solutions - SPO","2025-05-22T04:57:53Z","True","False","","","Application","8d946116-e431-4f2c-8cc6-2fad56c0eeac"
"WeveEngine","2025-05-22T04:57:53Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","365c3975-9159-4406-af88-2286fafaa646"
"MIP Exchange Solutions - ODB","2025-05-22T04:57:53Z","True","False","","","Application","219442b6-bc01-4eb0-aa08-01ea84a4545d"
"Cortana Runtime Service","2025-05-22T04:57:52Z","True","False","","","Application","d74c246d-6056-487f-9681-91efe23d1181"
"Office 365 Information Protection","2025-05-22T04:57:52Z","True","False","","","Application","9e80320e-2184-405e-be4f-367c8b076846"
