"PSComputerName","RunspaceId","PSShowComputerName","ActionSuccess","AdditionalActionsBitMask","AMProductVersion","CleaningActionID","CurrentThreatExecutionStatusID","DetectionID","DetectionSourceTypeID","DomainUser","InitialDetectionTime","LastThreatStatusChangeTime","ProcessName","RemediationTime","Resources","ThreatID","ThreatStatusErrorCode","ThreatStatusID"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","3","1","{5DFAFD4E-C1EA-4318-8258-86AB40FBFC3B}","3","PROTEUS\Bitpusher","2026-03-25 14:37:22","2026-03-25 14:37:27","C:\Users\Bitpusher\AppData\Local\AnthropicClaude\app-1.1.8629\claude.exe","2026-03-25 14:37:27","System.String[]","2147726094","0","4"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{63E301DB-0BE7-4FB5-9DC9-018631F5D3EA}","3","PROTEUS\Bitpusher","2025-08-13 08:15:10","2025-08-13 08:15:23","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:15:23","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{67E67858-287D-46BB-9CB1-35EA4DF21D6F}","3","PROTEUS\Bitpusher","2025-08-13 07:53:05","2025-08-13 07:53:10","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:53:10","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{9555DF0D-CE1E-45E1-962A-3E5495BC0E28}","3","PROTEUS\Bitpusher","2024-08-01 22:38:16","2024-08-01 22:38:31","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2024-08-01 22:38:31","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{99046E11-D431-42FB-BB17-798B79B5F93F}","3","PROTEUS\Bitpusher","2025-08-13 08:18:41","2025-08-13 08:18:54","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:18:54","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{9A831F80-94E2-4F56-BBD4-C7344C8E7067}","3","PROTEUS\Bitpusher","2024-10-01 15:57:38","2024-10-01 15:57:50","C:\Program Files\Everything 1.5a\Everything64.exe","2024-10-01 15:57:50","System.String[]","2147740779","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{A3ECAF13-6577-4D2E-90F7-BA6ED19DF341}","3","PROTEUS\Bitpusher","2025-08-13 07:55:12","2025-08-13 07:55:17","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:55:17","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{A7EFE970-17FC-4654-B876-AFA8ADD6C85A}","3","PROTEUS\Bitpusher","2024-08-02 00:26:10","2024-08-02 00:26:15","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2024-08-02 00:26:15","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{AE102E9A-18E0-44EA-9F95-EF972A004D67}","3","PROTEUS\Bitpusher","2026-02-16 12:08:15","2026-02-16 12:08:53","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2026-02-16 12:08:53","System.String[]","2147835658","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{C2C49740-7F58-41E0-9017-CB5548B47A1C}","3","PROTEUS\Bitpusher","2025-08-13 07:59:24","2025-08-13 07:59:29","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:59:29","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{C36D5801-A324-4D84-9C19-9583FC02A7B7}","3","PROTEUS\Bitpusher","2025-08-13 08:01:09","2025-08-13 08:01:16","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:01:16","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","9","1","{C9C25570-7A94-4B51-B962-BA27E6942BC7}","3","PROTEUS\Bitpusher","2025-07-07 19:35:11","2025-07-07 19:35:39","C:\Windows\explorer.exe","2025-07-07 19:35:39","System.String[]","2147841778","0","7"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{D20EF96D-BB05-4B62-8141-E16D6287F2DE}","3","PROTEUS\Bitpusher","2025-08-13 08:06:31","2025-08-13 08:06:39","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2025-08-13 08:06:39","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{F0C0C5E3-CEFC-48D0-ADAB-301FAA8EBE62}","3","PROTEUS\Bitpusher","2024-08-01 23:24:57","2024-08-01 23:25:08","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2024-08-01 23:25:08","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{FC385B5C-BB2C-4A2F-AAD9-377A31A6C188}","3","PROTEUS\Bitpusher","2025-08-13 07:57:24","2025-08-13 07:57:36","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:57:36","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{FE410877-04F7-4634-9180-528CF5D877E4}","3","PROTEUS\Bitpusher","2025-08-13 08:12:37","2025-08-13 08:12:50","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:12:50","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{1575172A-33D6-433E-A6A0-D028112C4F10}","3","PROTEUS\Bitpusher","2025-08-13 08:08:37","2025-08-13 08:08:45","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2025-08-13 08:08:45","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{18FF1F15-E531-4A9E-AE91-09DE812AFE53}","3","PROTEUS\Bitpusher","2025-08-13 08:16:20","2025-08-13 08:16:34","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:16:34","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","9","1","{1C32C58F-A980-402F-912B-A527676E986D}","3","NT AUTHORITY\SYSTEM","2026-04-26 20:35:51","2026-04-26 20:36:07","C:\Program Files (x86)\Backblaze\x64\bztransmit64.exe","2026-04-26 20:36:07","System.String[]","2147742191","0","7"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{2229D853-C6F0-474E-A506-DD7DBF3AABED}","3","PROTEUS\Bitpusher","2025-08-21 13:36:20","2025-08-21 13:36:38","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-21 13:36:38","System.String[]","2147913483","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{23DF41C3-964F-443F-9F2D-4AC713765FEB}","3","PROTEUS\Bitpusher","2024-08-01 16:50:41","2024-08-01 16:50:47","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2024-08-01 16:50:47","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","9","1","{497B8514-40D1-4E05-97AF-A4AAB1AF257E}","3","NT AUTHORITY\SYSTEM","2026-04-26 20:30:05","2026-04-26 20:30:19","C:\Program Files (x86)\Backblaze\x64\bztransmit64.exe","2026-04-26 20:30:19","System.String[]","2147962517","0","7"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{4A7C51DE-6951-4029-9FD4-3C51F804FDF2}","3","PROTEUS\Bitpusher","2024-08-01 15:08:28","2024-08-01 15:08:40","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2024-08-01 15:08:40","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{5EDB09BC-3508-4AAC-849A-BBCEBE242BFD}","3","PROTEUS\Bitpusher","2025-08-13 08:00:13","2025-08-13 08:00:18","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:00:18","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{5F48A1D2-BD74-43EC-A094-53DAB51130C3}","3","PROTEUS\Bitpusher","2025-10-21 01:24:20","2025-10-21 01:24:37","G:\Aragorn\CURRENT\DocFetcher\Java64\bin\javaw.exe","2025-10-21 01:24:37","System.String[]","2147734364","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{6295728F-1795-4D47-B91B-1EBD82D3281E}","3","PROTEUS\Bitpusher","2024-11-26 18:57:44","2024-11-26 18:57:50","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2024-11-26 18:57:50","System.String[]","2147740779","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{66D68407-255D-4341-A3A1-0093D47162FF}","3","PROTEUS\Bitpusher","2025-08-13 08:07:34","2025-08-13 08:07:42","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:07:42","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{6ED269D4-5190-4EA8-97C4-8F0F5F6C96FB}","3","PROTEUS\Bitpusher","2025-08-13 08:09:34","2025-08-13 08:09:48","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:09:48","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{7C43EBDB-A2F3-4BBA-889C-2A929306967A}","3","PROTEUS\Bitpusher","2024-08-01 23:53:47","2024-08-01 23:53:58","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2024-08-01 23:53:58","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{81566476-890E-4C6B-90DF-E84B5F0AF4C0}","3","PROTEUS\Bitpusher","2025-08-13 07:50:59","2025-08-13 07:51:11","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:51:11","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{8E2F6D43-9250-4017-8AD0-B524B6A436BD}","3","PROTEUS\Bitpusher","2025-08-13 08:11:54","2025-08-13 08:12:07","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:12:07","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{98DA2814-A398-4882-8570-B505FF8963EB}","3","PROTEUS\Bitpusher","2024-08-02 00:30:52","2024-08-02 00:31:04","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2024-08-02 00:31:04","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","9","1","{A55F2BD6-EFA5-4BC7-8DE1-3C0DEB57A231}","3","NT AUTHORITY\SYSTEM","2026-04-26 20:34:42","2026-04-26 20:34:57","C:\Program Files (x86)\Backblaze\x64\bztransmit64.exe","2026-04-26 20:34:57","System.String[]","2147943404","0","7"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","3","1","{B8300C40-7FE0-4479-B05F-D4E52FA979F7}","3","PROTEUS\Bitpusher","2024-10-04 18:59:02","2024-10-04 18:59:07","C:\Users\Bitpusher\Dropbox\app\FreeFileSync_Donation_Edition_Portable\Bin\FreeFileSync_x64.exe","2024-10-04 18:59:07","System.String[]","2147788605","0","4"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","9","1","{BA32655E-57DB-4EF7-9D06-C1A76767D9D1}","3","PROTEUS\Bitpusher","2024-07-29 21:56:06","2024-07-29 21:56:18","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2024-07-29 21:56:18","System.String[]","2147740779","0","7"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{C0ED8FA5-59FA-4567-A95F-9B5A080AC963}","3","PROTEUS\Bitpusher","2025-08-13 08:03:31","2025-08-13 08:03:45","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:03:45","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{E264B740-EA56-4E84-AF26-2E0D57DAA217}","3","PROTEUS\Bitpusher","2025-08-13 08:12:42","2025-08-13 08:12:50","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2025-08-13 08:12:50","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{EC99CB17-B0C3-474F-B535-FBE89AF88CD2}","3","PROTEUS\Bitpusher","2024-08-01 22:29:51","2024-08-01 22:30:02","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2024-08-01 22:30:02","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{ECFFEE4E-609A-4B66-99D4-75D988AAEFBF}","3","PROTEUS\Bitpusher","2025-07-07 18:23:22","2025-07-07 18:23:48","C:\Users\Bitpusher\Desktop\nxc.exe","2025-07-07 18:23:48","System.String[]","2147939041","-2142207965","103"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{F5204F67-45F5-4CFE-8BCA-BDFBD2A38165}","3","PROTEUS\Bitpusher","2025-08-13 07:56:21","2025-08-13 07:56:26","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:56:26","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{04F41CB9-3CE7-4052-B95B-A189FD4E27A4}","3","PROTEUS\Bitpusher","2025-08-13 08:16:06","2025-08-13 08:16:19","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:16:19","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{0A5A0B01-3209-4E42-BFB6-53EAD59A213C}","3","PROTEUS\Bitpusher","2025-08-13 08:15:01","2025-08-13 08:15:09","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:15:09","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{0E86B4AA-6E57-4CE6-BD51-88CD6A556877}","3","PROTEUS\Bitpusher","2024-08-02 01:50:41","2024-08-02 01:50:57","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2024-08-02 01:50:57","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{11D87897-20C2-434F-86EA-817FA97720CC}","3","PROTEUS\Bitpusher","2025-07-07 18:20:08","2025-07-07 18:20:21","C:\Users\Bitpusher\Desktop\nxc.exe","2025-07-07 18:20:21","System.String[]","2147826620","-2142207965","103"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{1F999B91-D8EB-4070-B6DB-B56DB31A847B}","3","PROTEUS\Bitpusher","2025-08-13 07:50:52","2025-08-13 07:50:58","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:50:58","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{235BE233-7AEE-4EE4-AED9-ADFF90CF4ED7}","3","PROTEUS\Bitpusher","2024-08-02 00:30:38","2024-08-02 00:30:46","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2024-08-02 00:30:46","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","3","1","{2A006B69-AF09-4A79-A7EA-8F7D612939DB}","3","PROTEUS\Bitpusher","2024-10-02 22:26:05","2024-10-02 22:26:10","G:\Aragorn\CURRENT\DocFetcher\Java64\bin\javaw.exe","2024-10-02 22:26:10","System.String[]","2147828166","0","4"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{2CF748F6-CF29-40D4-9EAC-BA4D2104FC9E}","3","PROTEUS\Bitpusher","2025-08-13 07:56:56","2025-08-13 07:57:09","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:57:09","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","9","1","{447418FA-B963-4673-8334-DF94E4115027}","3","PROTEUS\Bitpusher","2025-02-05 22:20:04","2025-02-07 16:52:18","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2025-02-07 16:52:18","System.String[]","2147912818","0","106"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{4B33A9FE-D588-49F6-B7DA-0A197B64F06D}","3","PROTEUS\Bitpusher","2024-08-02 00:50:40","2024-08-02 00:50:56","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2024-08-02 00:50:56","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{524B10F3-643A-4EBF-9555-7C9E1A7E45E2}","3","PROTEUS\Bitpusher","2025-08-13 07:59:58","2025-08-13 08:00:04","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:00:04","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{5D9A299B-87CF-4F87-8C37-6CCD5C15128C}","3","PROTEUS\Bitpusher","2025-08-13 08:13:53","2025-08-13 08:13:59","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:13:59","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{8E8A7697-6874-41E5-BB35-76A9EA5587AB}","3","PROTEUS\Bitpusher","2024-08-02 02:50:53","2024-08-02 02:50:58","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2024-08-02 02:50:58","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","3","1","{99E4A084-AC64-4062-B8C1-DDA8ADA94807}","3","PROTEUS\Bitpusher","2025-07-07 18:20:08","2025-07-07 18:20:13","C:\Users\Bitpusher\Desktop\nxc.exe","2025-07-07 18:20:13","System.String[]","2147687090","0","4"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{9EDC5B9E-C898-485F-B8C1-DC04D7978FA8}","3","PROTEUS\Bitpusher","2024-08-01 16:20:37","2024-08-01 16:20:47","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2024-08-01 16:20:47","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{AFA51EC8-6766-4EA4-87BC-637B25350F40}","3","PROTEUS\Bitpusher","2024-08-01 22:26:31","2024-08-01 22:26:47","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2024-08-01 22:26:47","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{B2AC5E47-7A9E-4249-B879-C3E0D619A0C2}","3","PROTEUS\Bitpusher","2024-08-03 13:08:38","2024-08-03 13:08:43","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2024-08-03 13:08:43","System.String[]","2147910762","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","3","1","{CAAF7FBA-48ED-4418-AD44-242E7F5ADE8A}","3","PROTEUS\Bitpusher","2024-10-09 21:33:51","2024-10-09 21:34:03","C:\Users\Bitpusher\AppData\Local\Programs\Python\Python312\python.exe","2024-10-09 21:34:03","System.String[]","2147921985","0","4"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{DCFC6A11-0F05-442A-A818-C005B81C6A4D}","3","PROTEUS\Bitpusher","2024-07-03 07:20:33","2024-07-03 07:20:44","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2024-07-03 07:20:44","System.String[]","240849","-2142207965","103"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{E04CE390-9E21-42DB-8A1A-E05BCBDA58A6}","3","PROTEUS\Bitpusher","2024-08-02 00:20:50","2024-08-02 00:20:55","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2024-08-02 00:20:55","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{E2B74EFE-1047-4DD6-931F-02CB6A835FF8}","3","PROTEUS\Bitpusher","2025-08-13 08:16:14","2025-08-13 08:16:19","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:16:19","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{EA22652E-D4EF-4DD2-A880-20B742E98433}","3","PROTEUS\Bitpusher","2025-08-13 07:58:55","2025-08-13 07:59:02","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:59:02","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{EA5D8E30-15D6-4A83-9451-9043D196B3A0}","3","PROTEUS\Bitpusher","2024-08-02 07:32:04","2024-08-02 07:32:20","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2024-08-02 07:32:20","System.String[]","2147725326","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{EB9A9DDA-411E-4465-9B91-7A81D28B4623}","3","PROTEUS\Bitpusher","2025-08-13 07:56:00","2025-08-13 07:56:12","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:56:12","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{FBDDF421-B835-4103-A106-4FDCDAB4C3B4}","3","PROTEUS\Bitpusher","2025-08-13 08:07:57","2025-08-13 08:08:10","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:08:10","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{FD7636FE-46ED-42E9-BFCE-76B36AF2B31C}","3","PROTEUS\Bitpusher","2024-11-26 18:56:46","2024-11-26 18:56:59","C:\Program Files (x86)\Dropbox\Client\Dropbox.exe","2024-11-26 18:56:59","System.String[]","2147740779","-2142207965","103"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","3","1","{005A1AC1-8375-4B0B-AEBA-B5D8CDA2671B}","3","PROTEUS\Bitpusher","2026-03-20 10:42:16","2026-03-20 10:42:22","V:\Dolos\Dropbox\app\FreeFileSync_Donation_Edition_Portable\Bin\FreeFileSync_x64.exe","2026-03-20 10:42:22","System.String[]","2147964384","0","4"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{20C36E32-A0DE-4E9C-B385-23834B463E35}","3","PROTEUS\Bitpusher","2025-07-07 18:21:46","2025-07-07 18:22:08","C:\Users\Bitpusher\Desktop\nxc.exe","2025-07-07 18:22:08","System.String[]","2147932941","-2142207965","103"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","9","1","{253DBF61-FFB6-4713-9412-15850FBD7036}","3","PROTEUS\Bitpusher","2025-07-07 19:35:29","2025-07-15 08:18:03","C:\Windows\explorer.exe","2025-07-15 08:18:03","System.String[]","2147841778","0","106"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","9","1","{343B4BDD-BA02-4A09-8D35-E0D272519A72}","3","PROTEUS\Bitpusher","2026-02-18 21:49:44","2026-02-18 21:50:03","D:\Dolos\Dropbox\app\unison\bin\unison-gui.exe","2026-02-18 21:50:03","System.String[]","2147836614","0","7"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{456EFA83-6879-44C1-8C12-58C791B62323}","3","PROTEUS\Bitpusher","2025-08-13 07:51:55","2025-08-13 07:52:01","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:52:01","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{49496379-CDDE-429B-8E1C-D5D8E5B03515}","3","PROTEUS\Bitpusher","2025-08-13 08:18:04","2025-08-13 08:18:12","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:18:12","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","9","1","{4DC436E1-9334-407B-8705-DD8777D653C1}","3","PROTEUS\Bitpusher","2025-10-14 08:52:29","2025-10-14 08:52:59","C:\Program Files\PowerShell\7\pwsh.exe","2025-10-14 08:52:59","System.String[]","2147784024","0","7"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{529A1898-B995-486A-9F5F-DDF295CAE391}","3","PROTEUS\Bitpusher","2025-08-13 07:50:35","2025-08-13 07:50:41","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:50:41","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{563F6201-0E6A-49F8-BCDE-82A5322C0883}","3","PROTEUS\Bitpusher","2025-08-13 07:55:47","2025-08-13 07:55:59","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:55:59","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{660FB8B3-7B9A-43FC-9E54-1575BA7CE4A4}","3","PROTEUS\Bitpusher","2025-08-13 07:56:43","2025-08-13 07:56:55","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 07:56:55","System.String[]","2147946580","0","3"
"localhost","739ef21e-5429-4944-9db2-b251b2e12366","False","True","0","4.18.26060.3008","2","1","{6ACFE1D7-2E27-4E43-A340-5FA534589D6B}","3","PROTEUS\Bitpusher","2025-08-13 08:03:01","2025-08-13 08:03:15","D:\Dolos\Dropbox\app\unison\bin\unison.exe","2025-08-13 08:03:15","System.String[]","2147946580","0","3"
